date,product_type,region,daily_demand,warehouse_stock,lead_time_days,reorder_point,recommended_reorder_qty
2024-02-03,powerwall,South,67,1477,5,100,0
2024-02-03,powerwall,Northeast,116,1211,5,174,0
2024-02-04,solar_panel,West,274,800,13,411,0
2024-02-04,solar_panel,Central,294,506,13,441,0
2024-02-04,solar_panel,South,284,707,14,426,0
2024-02-04,solar_panel,Northeast,314,1295,9,471,0
2024-02-04,solar_roof,West,53,437,10,79,0
2024-02-04,solar_roof,Central,50,1491,4,75,0
2024-02-04,solar_roof,South,46,458,13,69,0
2024-02-04,solar_roof,Northeast,41,1223,10,61,0
2024-02-04,megapack,West,6,1165,8,9,0
2024-02-04,megapack,Central,14,1013,9,21,0
2024-02-04,megapack,South,19,1212,7,28,0
2024-02-04,megapack,Northeast,12,1123,8,18,0
2024-02-04,powerwall,West,87,330,3,130,0
2024-02-04,powerwall,Central,91,426,14,136,0
2024-02-04,powerwall,South,112,845,5,168,0
2024-02-04,powerwall,Northeast,115,656,7,172,0
2024-02-05,solar_panel,West,287,787,14,430,0
2024-02-05,solar_panel,Central,301,355,10,451,96
2024-02-05,solar_panel,South,271,745,11,406,0
2024-02-05,solar_panel,Northeast,313,1298,11,469,0
2024-02-05,solar_roof,West,49,472,7,73,0
2024-02-05,solar_roof,Central,45,1092,4,67,0
2024-02-05,solar_roof,South,46,355,9,69,0
2024-02-05,solar_roof,Northeast,42,200,10,63,0
2024-02-05,megapack,West,4,715,12,6,0
2024-02-05,megapack,Central,10,1414,7,15,0
2024-02-05,megapack,South,13,409,5,19,0
2024-02-05,megapack,Northeast,15,606,13,22,0
2024-02-05,powerwall,West,86,749,6,129,0
2024-02-05,powerwall,Central,96,795,3,144,0
2024-02-05,powerwall,South,117,282,5,175,0
2024-02-05,powerwall,Northeast,111,483,6,166,0
2024-02-06,solar_panel,West,303,832,14,454,0
2024-02-06,solar_panel,Central,307,1343,8,460,0
2024-02-06,solar_panel,South,276,664,11,414,0
2024-02-06,solar_panel,Northeast,290,1200,13,435,0
2024-02-06,solar_roof,West,55,267,14,82,0
2024-02-06,solar_roof,Central,59,1350,9,88,0
2024-02-06,solar_roof,South,51,631,14,76,0
2024-02-06,solar_roof,Northeast,59,1499,7,88,0
2024-02-06,megapack,West,11,1424,11,16,0
2024-02-06,megapack,Central,14,542,10,21,0
2024-02-06,megapack,South,8,758,11,12,0
2024-02-06,megapack,Northeast,8,605,10,12,0
2024-02-06,powerwall,West,122,704,5,183,0
2024-02-06,powerwall,Central,92,739,6,138,0
2024-02-06,powerwall,South,97,1053,14,145,0
2024-02-06,powerwall,Northeast,123,1150,11,184,0
2024-02-07,solar_panel,West,300,1485,8,450,0
2024-02-07,solar_panel,Central,287,979,8,430,0
2024-02-07,solar_panel,South,259,561,3,388,0
2024-02-07,solar_panel,Northeast,297,1066,10,445,0
2024-02-07,solar_roof,West,49,852,8,73,0
2024-02-07,solar_roof,Central,59,1359,13,88,0
2024-02-07,solar_roof,South,58,540,7,87,0
2024-02-07,solar_roof,Northeast,51,581,11,76,0
2024-02-07,megapack,West,9,752,3,13,0
2024-02-07,megapack,Central,5,382,11,7,0
2024-02-07,megapack,South,3,326,3,4,0
2024-02-07,megapack,Northeast,9,783,10,13,0
2024-02-07,powerwall,West,105,644,3,157,0
2024-02-07,powerwall,Central,110,1058,9,165,0
2024-02-07,powerwall,South,107,1049,4,160,0
2024-02-07,powerwall,Northeast,86,838,6,129,0
2024-02-08,solar_panel,West,293,611,10,439,0
2024-02-08,solar_panel,Central,313,854,11,469,0
2024-02-08,solar_panel,South,336,304,12,504,200
2024-02-08,solar_panel,Northeast,293,1489,4,439,0
2024-02-08,solar_roof,West,41,970,6,61,0
2024-02-08,solar_roof,Central,53,586,10,79,0
2024-02-08,solar_roof,South,57,467,5,85,0
2024-02-08,solar_roof,Northeast,49,1185,7,73,0
2024-02-08,megapack,West,6,422,11,9,0
2024-02-08,megapack,Central,12,476,8,18,0
2024-02-08,megapack,South,14,574,11,21,0
2024-02-08,megapack,Northeast,8,1411,14,12,0
2024-02-08,powerwall,West,98,759,12,147,0
2024-02-08,powerwall,Central,96,878,4,144,0
2024-02-08,powerwall,South,89,1419,7,133,0
2024-02-08,powerwall,Northeast,114,1371,5,171,0
2024-02-09,solar_panel,West,307,325,13,460,135
2024-02-09,solar_panel,Central,290,524,10,435,0
2024-02-09,solar_panel,South,293,1427,8,439,0
2024-02-09,solar_panel,Northeast,298,1036,10,447,0
2024-02-09,solar_roof,West,41,562,13,61,0
2024-02-09,solar_roof,Central,42,324,7,63,0
2024-02-09,solar_roof,South,45,324,7,67,0
2024-02-09,solar_roof,Northeast,67,1310,8,100,0
2024-02-09,megapack,West,11,568,13,16,0
2024-02-09,megapack,Central,18,308,8,27,0
2024-02-09,megapack,South,10,504,4,15,0
2024-02-09,megapack,Northeast,6,542,5,9,0
2024-02-09,powerwall,West,96,1332,5,144,0
2024-02-09,powerwall,Central,89,582,14,133,0
2024-02-09,powerwall,South,92,1035,5,138,0
2024-02-09,powerwall,Northeast,89,682,4,133,0
2024-02-10,solar_panel,West,299,472,5,448,0
2024-02-10,solar_panel,Central,324,961,5,486,0
2024-02-10,solar_panel,South,283,716,3,424,0
2024-02-10,solar_panel,Northeast,311,263,13,466,203
2024-02-10,solar_roof,West,61,1363,8,91,0
2024-02-10,solar_roof,Central,41,675,7,61,0
2024-02-10,solar_roof,South,57,757,12,85,0
2024-02-10,solar_roof,Northeast,65,346,12,97,0
2024-02-10,megapack,West,14,1451,8,21,0
2024-02-10,megapack,Central,10,606,13,15,0
2024-02-10,megapack,South,10,1173,13,15,0
2024-02-10,megapack,Northeast,9,971,9,13,0
2024-02-10,powerwall,West,124,315,3,186,0
2024-02-10,powerwall,Central,104,1039,5,156,0
2024-02-10,powerwall,South,94,1036,9,141,0
2024-02-10,powerwall,Northeast,106,1105,12,159,0
2024-02-11,solar_panel,West,307,1427,4,460,0
2024-02-11,solar_panel,Central,291,256,5,436,180
2024-02-11,solar_panel,South,319,846,5,478,0
2024-02-11,solar_panel,Northeast,312,200,7,468,268
2024-02-11,solar_roof,West,57,456,6,85,0
2024-02-11,solar_roof,Central,54,1488,4,81,0
2024-02-11,solar_roof,South,38,613,8,57,0
2024-02-11,solar_roof,Northeast,46,1109,14,69,0
2024-02-11,megapack,West,11,244,5,16,0
2024-02-11,megapack,Central,10,1135,3,15,0
2024-02-11,megapack,South,10,1411,4,15,0
2024-02-11,megapack,Northeast,4,310,14,6,0
2024-02-11,powerwall,West,113,1438,10,169,0
2024-02-11,powerwall,Central,97,932,9,145,0
2024-02-11,powerwall,South,99,1456,7,148,0
2024-02-11,powerwall,Northeast,97,230,3,145,0
2024-02-12,solar_panel,West,311,1297,12,466,0
2024-02-12,solar_panel,Central,318,859,4,477,0
2024-02-12,solar_panel,South,286,1211,7,429,0
2024-02-12,solar_panel,Northeast,317,902,6,475,0
2024-02-12,solar_roof,West,41,1235,9,61,0
2024-02-12,solar_roof,Central,42,553,13,63,0
2024-02-12,solar_roof,South,45,1190,3,67,0
2024-02-12,solar_roof,Northeast,50,1319,8,75,0
2024-02-12,megapack,West,12,1017,10,18,0
2024-02-12,megapack,Central,12,832,3,18,0
2024-02-12,megapack,South,6,627,6,9,0
2024-02-12,megapack,Northeast,9,823,10,13,0
2024-02-12,powerwall,West,127,670,12,190,0
2024-02-12,powerwall,Central,102,831,9,153,0
2024-02-12,powerwall,South,106,1128,10,159,0
2024-02-12,powerwall,Northeast,106,732,6,159,0
2024-02-13,solar_panel,West,315,1009,3,472,0
2024-02-13,solar_panel,Central,293,739,11,439,0
2024-02-13,solar_panel,South,299,426,14,448,22
2024-02-13,solar_panel,Northeast,282,1323,4,423,0
2024-02-13,solar_roof,West,43,1151,8,64,0
2024-02-13,solar_roof,Central,44,1396,4,66,0
2024-02-13,solar_roof,South,48,473,5,72,0
2024-02-13,solar_roof,Northeast,46,1372,14,69,0
2024-02-13,megapack,West,12,555,7,18,0
2024-02-13,megapack,Central,8,248,8,12,0
2024-02-13,megapack,South,13,252,12,19,0
2024-02-13,megapack,Northeast,8,1067,12,12,0
2024-02-13,powerwall,West,95,1083,10,142,0
2024-02-13,powerwall,Central,107,1411,12,160,0
2024-02-13,powerwall,South,105,1379,3,157,0
2024-02-13,powerwall,Northeast,87,374,11,130,0
2024-02-14,solar_panel,West,276,864,3,414,0
2024-02-14,solar_panel,Central,313,211,13,469,258
2024-02-14,solar_panel,South,308,1451,5,462,0
2024-02-14,solar_panel,Northeast,315,1268,8,472,0
2024-02-14,solar_roof,West,42,688,4,63,0
2024-02-14,solar_roof,Central,52,1347,9,78,0
2024-02-14,solar_roof,South,54,1327,11,81,0
2024-02-14,solar_roof,Northeast,44,1179,4,66,0
2024-02-14,megapack,West,11,477,11,16,0
2024-02-14,megapack,Central,7,1422,12,10,0
2024-02-14,megapack,South,8,660,7,12,0
2024-02-14,megapack,Northeast,10,1062,14,15,0
2024-02-14,powerwall,West,104,763,8,156,0
2024-02-14,powerwall,Central,94,758,11,141,0
2024-02-14,powerwall,South,106,204,6,159,0
2024-02-14,powerwall,Northeast,104,1145,8,156,0
2024-02-15,solar_panel,West,301,1345,7,451,0
2024-02-15,solar_panel,Central,332,913,5,498,0
2024-02-15,solar_panel,South,281,692,13,421,0
2024-02-15,solar_panel,Northeast,309,530,4,463,0
2024-02-15,solar_roof,West,59,471,6,88,0
2024-02-15,solar_roof,Central,51,473,5,76,0
2024-02-15,solar_roof,South,42,353,8,63,0
2024-02-15,solar_roof,Northeast,43,324,4,64,0
2024-02-15,megapack,West,12,1047,4,18,0
2024-02-15,megapack,Central,19,561,10,28,0
2024-02-15,megapack,South,13,1032,13,19,0
2024-02-15,megapack,Northeast,12,953,8,18,0
2024-02-15,powerwall,West,112,620,12,168,0
2024-02-15,powerwall,Central,109,1379,12,163,0
2024-02-15,powerwall,South,110,369,14,165,0
2024-02-15,powerwall,Northeast,89,1143,13,133,0
2024-02-16,solar_panel,West,287,548,5,430,0
2024-02-16,solar_panel,Central,325,939,11,487,0
2024-02-16,solar_panel,South,341,800,9,511,0
2024-02-16,solar_panel,Northeast,293,828,5,439,0
2024-02-16,solar_roof,West,35,917,3,52,0
2024-02-16,solar_roof,Central,56,892,13,84,0
2024-02-16,solar_roof,South,48,1281,12,72,0
2024-02-16,solar_roof,Northeast,62,1489,13,93,0
2024-02-16,megapack,West,7,1416,3,10,0
2024-02-16,megapack,Central,6,932,6,9,0
2024-02-16,megapack,South,11,1146,7,16,0
2024-02-16,megapack,Northeast,10,602,14,15,0
2024-02-16,powerwall,West,98,353,10,147,0
2024-02-16,powerwall,Central,97,990,12,145,0
2024-02-16,powerwall,South,114,1332,10,171,0
2024-02-16,powerwall,Northeast,90,814,14,135,0
2024-02-17,solar_panel,West,307,470,5,460,0
2024-02-17,solar_panel,Central,300,239,6,450,211
2024-02-17,solar_panel,South,310,1227,5,465,0
2024-02-17,solar_panel,Northeast,301,1404,10,451,0
2024-02-17,solar_roof,West,48,880,11,72,0
2024-02-17,solar_roof,Central,52,879,9,78,0
2024-02-17,solar_roof,South,43,411,5,64,0
2024-02-17,solar_roof,Northeast,60,1043,8,90,0
2024-02-17,megapack,West,12,1392,7,18,0
2024-02-17,megapack,Central,13,901,7,19,0
2024-02-17,megapack,South,7,1270,8,10,0
2024-02-17,megapack,Northeast,9,1245,7,13,0
2024-02-17,powerwall,West,101,471,13,151,0
2024-02-17,powerwall,Central,97,231,13,145,0
2024-02-17,powerwall,South,93,1176,13,139,0
2024-02-17,powerwall,Northeast,104,984,6,156,0
2024-02-18,solar_panel,West,339,1116,7,508,0
2024-02-18,solar_panel,Central,274,762,6,411,0
2024-02-18,solar_panel,South,280,1421,3,420,0
2024-02-18,solar_panel,Northeast,276,708,11,414,0
2024-02-18,solar_roof,West,45,676,11,67,0
2024-02-18,solar_roof,Central,47,444,5,70,0
2024-02-18,solar_roof,South,40,374,9,60,0
2024-02-18,solar_roof,Northeast,51,1323,6,76,0
2024-02-18,megapack,West,9,687,12,13,0
2024-02-18,megapack,Central,11,958,6,16,0
2024-02-18,megapack,South,11,1101,11,16,0
2024-02-18,megapack,Northeast,10,392,7,15,0
2024-02-18,powerwall,West,107,724,5,160,0
2024-02-18,powerwall,Central,123,1312,6,184,0
2024-02-18,powerwall,South,105,1245,5,157,0
2024-02-18,powerwall,Northeast,100,1429,10,150,0
2024-02-19,solar_panel,West,334,1214,5,501,0
2024-02-19,solar_panel,Central,306,1347,3,459,0
2024-02-19,solar_panel,South,302,530,7,453,0
2024-02-19,solar_panel,Northeast,292,1320,7,438,0
2024-02-19,solar_roof,West,55,317,10,82,0
2024-02-19,solar_roof,Central,56,218,8,84,0
2024-02-19,solar_roof,South,46,758,9,69,0
2024-02-19,solar_roof,Northeast,65,590,9,97,0
2024-02-19,megapack,West,7,959,6,10,0
2024-02-19,megapack,Central,8,913,11,12,0
2024-02-19,megapack,South,22,401,3,33,0
2024-02-19,megapack,Northeast,5,880,7,7,0
2024-02-19,powerwall,West,90,1427,9,135,0
2024-02-19,powerwall,Central,93,407,4,139,0
2024-02-19,powerwall,South,93,221,12,139,0
2024-02-19,powerwall,Northeast,103,868,8,154,0
2024-02-20,solar_panel,West,267,347,14,400,53
2024-02-20,solar_panel,Central,298,1001,8,447,0
2024-02-20,solar_panel,South,349,272,3,523,251
2024-02-20,solar_panel,Northeast,309,299,13,463,164
2024-02-20,solar_roof,West,52,1288,5,78,0
2024-02-20,solar_roof,Central,39,1302,13,58,0
2024-02-20,solar_roof,South,43,809,11,64,0
2024-02-20,solar_roof,Northeast,48,1360,6,72,0
2024-02-20,megapack,West,16,1296,12,24,0
2024-02-20,megapack,Central,12,1389,3,18,0
2024-02-20,megapack,South,10,889,5,15,0
2024-02-20,megapack,Northeast,15,566,6,22,0
2024-02-20,powerwall,West,98,1114,10,147,0
2024-02-20,powerwall,Central,91,1264,12,136,0
2024-02-20,powerwall,South,106,238,3,159,0
2024-02-20,powerwall,Northeast,110,1270,3,165,0
2024-02-21,solar_panel,West,284,1143,4,426,0
2024-02-21,solar_panel,Central,266,1162,12,399,0
2024-02-21,solar_panel,South,305,838,5,457,0
2024-02-21,solar_panel,Northeast,300,703,5,450,0
2024-02-21,solar_roof,West,52,802,10,78,0
2024-02-21,solar_roof,Central,37,1296,8,55,0
2024-02-21,solar_roof,South,57,995,3,85,0
2024-02-21,solar_roof,Northeast,60,767,13,90,0
2024-02-21,megapack,West,9,562,13,13,0
2024-02-21,megapack,Central,12,619,4,18,0
2024-02-21,megapack,South,8,1408,6,12,0
2024-02-21,megapack,Northeast,11,1074,8,16,0
2024-02-21,powerwall,West,93,1133,4,139,0
2024-02-21,powerwall,Central,97,1207,7,145,0
2024-02-21,powerwall,South,108,502,6,162,0
2024-02-21,powerwall,Northeast,98,1352,6,147,0
2024-02-22,solar_panel,West,331,945,9,496,0
2024-02-22,solar_panel,Central,287,251,10,430,179
2024-02-22,solar_panel,South,316,743,9,474,0
2024-02-22,solar_panel,Northeast,340,1400,12,510,0
2024-02-22,solar_roof,West,45,1080,7,67,0
2024-02-22,solar_roof,Central,61,308,5,91,0
2024-02-22,solar_roof,South,47,460,12,70,0
2024-02-22,solar_roof,Northeast,60,613,11,90,0
2024-02-22,megapack,West,10,871,6,15,0
2024-02-22,megapack,Central,7,1470,10,10,0
2024-02-22,megapack,South,14,819,4,21,0
2024-02-22,megapack,Northeast,8,920,13,12,0
2024-02-22,powerwall,West,107,833,12,160,0
2024-02-22,powerwall,Central,104,873,11,156,0
2024-02-22,powerwall,South,91,446,8,136,0
2024-02-22,powerwall,Northeast,93,611,10,139,0
2024-02-23,solar_panel,West,306,1398,3,459,0
2024-02-23,solar_panel,Central,296,529,10,444,0
2024-02-23,solar_panel,South,310,1145,4,465,0
2024-02-23,solar_panel,Northeast,296,1129,3,444,0
2024-02-23,solar_roof,West,50,494,10,75,0
2024-02-23,solar_roof,Central,54,504,5,81,0
2024-02-23,solar_roof,South,43,1020,3,64,0
2024-02-23,solar_roof,Northeast,37,1430,7,55,0
2024-02-23,megapack,West,7,1367,11,10,0
2024-02-23,megapack,Central,12,1316,11,18,0
2024-02-23,megapack,South,14,1146,8,21,0
2024-02-23,megapack,Northeast,13,538,5,19,0
2024-02-23,powerwall,West,99,741,11,148,0
2024-02-23,powerwall,Central,90,733,8,135,0
2024-02-23,powerwall,South,97,491,14,145,0
2024-02-23,powerwall,Northeast,99,534,6,148,0
2024-02-24,solar_panel,West,291,405,10,436,31
2024-02-24,solar_panel,Central,267,1042,12,400,0
2024-02-24,solar_panel,South,292,1458,4,438,0
2024-02-24,solar_panel,Northeast,308,547,14,462,0
2024-02-24,solar_roof,West,39,1271,11,58,0
2024-02-24,solar_roof,Central,52,513,7,78,0
2024-02-24,solar_roof,South,50,684,5,75,0
2024-02-24,solar_roof,Northeast,52,782,14,78,0
2024-02-24,megapack,West,7,1124,12,10,0
2024-02-24,megapack,Central,11,1003,12,16,0
2024-02-24,megapack,South,11,1137,14,16,0
2024-02-24,megapack,Northeast,10,253,10,15,0
2024-02-24,powerwall,West,103,1460,13,154,0
2024-02-24,powerwall,Central,107,792,12,160,0
2024-02-24,powerwall,South,106,1057,9,159,0
2024-02-24,powerwall,Northeast,105,583,8,157,0
2024-02-25,solar_panel,West,302,1445,3,453,0
2024-02-25,solar_panel,Central,301,1122,6,451,0
2024-02-25,solar_panel,South,318,1174,6,477,0
2024-02-25,solar_panel,Northeast,298,539,14,447,0
2024-02-25,solar_roof,West,41,774,8,61,0
2024-02-25,solar_roof,Central,44,1343,4,66,0
2024-02-25,solar_roof,South,56,565,13,84,0
2024-02-25,solar_roof,Northeast,50,654,10,75,0
2024-02-25,megapack,West,12,1487,13,18,0
2024-02-25,megapack,Central,13,887,13,19,0
2024-02-25,megapack,South,12,657,5,18,0
2024-02-25,megapack,Northeast,6,1116,5,9,0
2024-02-25,powerwall,West,97,707,7,145,0
2024-02-25,powerwall,Central,92,661,10,138,0
2024-02-25,powerwall,South,104,406,13,156,0
2024-02-25,powerwall,Northeast,97,538,11,145,0
2024-02-26,solar_panel,West,268,218,13,402,184
2024-02-26,solar_panel,Central,309,1499,5,463,0
2024-02-26,solar_panel,South,322,1193,9,483,0
2024-02-26,solar_panel,Northeast,306,1100,5,459,0
2024-02-26,solar_roof,West,49,1336,12,73,0
2024-02-26,solar_roof,Central,55,487,13,82,0
2024-02-26,solar_roof,South,58,893,4,87,0
2024-02-26,solar_roof,Northeast,40,1139,7,60,0
2024-02-26,megapack,West,20,1117,5,30,0
2024-02-26,megapack,Central,12,392,10,18,0
2024-02-26,megapack,South,12,1142,3,18,0
2024-02-26,megapack,Northeast,14,633,3,21,0
2024-02-26,powerwall,West,103,979,10,154,0
2024-02-26,powerwall,Central,101,1317,4,151,0
2024-02-26,powerwall,South,102,1075,10,153,0
2024-02-26,powerwall,Northeast,103,1252,10,154,0
2024-02-27,solar_panel,West,306,1141,13,459,0
2024-02-27,solar_panel,Central,284,1462,10,426,0
2024-02-27,solar_panel,South,283,287,11,424,137
2024-02-27,solar_panel,Northeast,326,830,11,489,0
2024-02-27,solar_roof,West,49,565,6,73,0
2024-02-27,solar_roof,Central,47,1491,3,70,0
2024-02-27,solar_roof,South,46,1321,4,69,0
2024-02-27,solar_roof,Northeast,48,962,6,72,0
2024-02-27,megapack,West,4,1307,5,6,0
2024-02-27,megapack,Central,5,559,13,7,0
2024-02-27,megapack,South,8,1061,10,12,0
2024-02-27,megapack,Northeast,6,1272,6,9,0
2024-02-27,powerwall,West,105,300,12,157,0
2024-02-27,powerwall,Central,110,365,10,165,0
2024-02-27,powerwall,South,88,230,9,132,0
2024-02-27,powerwall,Northeast,106,1413,7,159,0
2024-02-28,solar_panel,West,299,1351,10,448,0
2024-02-28,solar_panel,Central,306,1368,3,459,0
2024-02-28,solar_panel,South,298,1024,9,447,0
2024-02-28,solar_panel,Northeast,264,976,8,396,0
2024-02-28,solar_roof,West,55,1171,10,82,0
2024-02-28,solar_roof,Central,53,1030,9,79,0
2024-02-28,solar_roof,South,60,1180,4,90,0
2024-02-28,solar_roof,Northeast,49,1261,5,73,0
2024-02-28,megapack,West,11,247,4,16,0
2024-02-28,megapack,Central,6,386,11,9,0
2024-02-28,megapack,South,10,1076,3,15,0
2024-02-28,megapack,Northeast,13,1216,14,19,0
2024-02-28,powerwall,West,100,1355,14,150,0
2024-02-28,powerwall,Central,101,1410,8,151,0
2024-02-28,powerwall,South,87,252,5,130,0
2024-02-28,powerwall,Northeast,91,937,8,136,0
2024-02-29,solar_panel,West,305,446,10,457,11
2024-02-29,solar_panel,Central,293,1105,5,439,0
2024-02-29,solar_panel,South,325,1026,7,487,0
2024-02-29,solar_panel,Northeast,281,486,7,421,0
2024-02-29,solar_roof,West,59,587,12,88,0
2024-02-29,solar_roof,Central,57,916,3,85,0
2024-02-29,solar_roof,South,42,1110,3,63,0
2024-02-29,solar_roof,Northeast,45,308,9,67,0
2024-02-29,megapack,West,8,1334,13,12,0
2024-02-29,megapack,Central,11,355,11,16,0
2024-02-29,megapack,South,12,957,4,18,0
2024-02-29,megapack,Northeast,10,212,4,15,0
2024-02-29,powerwall,West,97,980,13,145,0
2024-02-29,powerwall,Central,95,827,11,142,0
2024-02-29,powerwall,South,99,764,9,148,0
2024-02-29,powerwall,Northeast,104,507,11,156,0
2024-03-01,solar_panel,West,320,938,13,480,0
2024-03-01,solar_panel,Central,297,339,3,445,106
2024-03-01,solar_panel,South,283,1491,3,424,0
2024-03-01,solar_panel,Northeast,305,1082,13,457,0
2024-03-01,solar_roof,West,51,615,12,76,0
2024-03-01,solar_roof,Central,54,589,8,81,0
2024-03-01,solar_roof,South,36,391,5,54,0
2024-03-01,solar_roof,Northeast,50,426,5,75,0
2024-03-01,megapack,West,8,1338,4,12,0
2024-03-01,megapack,Central,8,1370,10,12,0
2024-03-01,megapack,South,8,1342,7,12,0
2024-03-01,megapack,Northeast,14,1441,3,21,0
2024-03-01,powerwall,West,106,282,12,159,0
2024-03-01,powerwall,Central,93,995,3,139,0
2024-03-01,powerwall,South,120,1122,11,180,0
2024-03-01,powerwall,Northeast,92,671,9,138,0
2024-03-02,solar_panel,West,300,709,8,450,0
2024-03-02,solar_panel,Central,308,1233,5,462,0
2024-03-02,solar_panel,South,327,663,3,490,0
2024-03-02,solar_panel,Northeast,308,361,9,462,101
2024-03-02,solar_roof,West,61,382,3,91,0
2024-03-02,solar_roof,Central,49,348,11,73,0
2024-03-02,solar_roof,South,42,1083,8,63,0
2024-03-02,solar_roof,Northeast,41,1248,7,61,0
2024-03-02,megapack,West,11,269,3,16,0
2024-03-02,megapack,Central,3,670,6,4,0
2024-03-02,megapack,South,11,938,8,16,0
2024-03-02,megapack,Northeast,10,1465,12,15,0
2024-03-02,powerwall,West,95,702,13,142,0
2024-03-02,powerwall,Central,110,1460,7,165,0
